id,Star,Bedrooms,Baths,neighbourhood_group,latitude,longitude,room_type,price,availability_365
883247004468890860,No_Stars,1,1,Mitte,52.5119,13.41387,Entire home/apt,129,161
883250738882464488,No_Stars,1,1,Mitte,52.52604202,13.38598619,Entire home/apt,160,348
883254534249674561,No_Stars,1,1,Charlottenburg-Wilm.,52.49827046,13.29187004,Entire home/apt,131,189
885295158280502094,No_Stars,1,1,Mitte,52.52395921,13.328527,Entire home/apt,75,364
883283639565082579,5.0,1,1,Pankow,52.54379993,13.4248562,Entire home/apt,200,347
885433835959679251,4.92,1,1,Tempelhof - Schöneberg,52.45104015,13.36990166,Entire home/apt,93,298
883388721588232673,5.0,1,1,Neukölln,52.47699226,13.43682479,Private room,80,52
885605348255126593,4.93,1,1,Tempelhof - Schöneberg,52.4472,13.37076,Private room,44,240
883470688094282089,New,1,1,Friedrichshain-Kreuzberg,52.48543306,13.38005907,Private room,71,18
885936018436405901,No_Stars,1,1,Mitte,52.5326288,13.3273883,Entire home/apt,60,242
883771068033022680,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49865855,13.44050018,Entire home/apt,128,25
883790539886222185,No_Stars,Studio,1,Friedrichshain-Kreuzberg,52.5109975,13.4583393,Entire home/apt,78,196
886032623267143577,No_Stars,1,1,Spandau,52.52695827,13.1949708,Entire home/apt,36,237
883861018207015634,4.92,2,1,Mitte,52.5289106,13.3868541,Entire home/apt,325,0
886161436454246510,No_Stars,4,1,Reinickendorf,52.60578186,13.31697025,Entire home/apt,125,72
886242082903736512,No_Stars,1,1,Treptow - Köpenick,52.46653997,13.48525878,Entire home/apt,69,0
883884178259706610,4.95,1,1,Tempelhof - Schöneberg,52.49588537,13.35268278,Private room,84,0
886327209581598543,5.0,3,1,Lichtenberg,52.497572,13.4755489,Entire home/apt,189,256
883954406608704668,4.78,1,1,Mitte,52.54509899,13.37375215,Private room,88,8
886441586329962310,No_Stars,1,1,Neukölln,52.43257868,13.43510777,Entire home/apt,30,245
884025877402223579,4.90,1,1,Pankow,52.54583899,13.40396144,Entire home/apt,117,9
884496535945805988,5.0,1,1,Lichtenberg,52.49488364,13.48600182,Private room,90,176
884525073039905017,No_Stars,1,1,Charlottenburg-Wilm.,52.49452613,13.30946577,Private room,51,364
884538994646967353,New,1,1,Neukölln,52.48858058,13.43434097,Entire home/apt,80,32
884541146057752002,No_Stars,1,1,Charlottenburg-Wilm.,52.49547783,13.30960738,Private room,60,364
886659761891310628,5.0,1,1,Friedrichshain-Kreuzberg,52.5110278,13.4680432,Entire home/apt,120,0
886772024913265656,No_Stars,Studio,1,Mitte,52.52715891,13.41060303,Entire home/apt,59,274
884585166412160621,No_Stars,1,1,Charlottenburg-Wilm.,52.49475582,13.31094579,Private room,47,364
886885193386097357,5.0,1,1,Friedrichshain-Kreuzberg,52.51410851,13.45150996,Entire home/apt,230,350
884595233330207504,No_Stars,3,1,Charlottenburg-Wilm.,52.49478283,13.31132885,Entire home/apt,161,365
886886805960302623,4.86,1,1,Mitte,52.53013991,13.40193152,Entire home/apt,142,310
887089766824815136,No_Stars,2,1,Mitte,52.5460018,13.3479864,Entire home/apt,108,310
927443144504513852,4.33,1,1,Mitte,52.53580989,13.40043961,Entire home/apt,399,17
887106454126040179,No_Stars,1,1,Pankow,52.5485858,13.4080561,Entire home/apt,51,322
887342269344915349,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50942615,13.45278738,Private room,51,364
893239295194626965,No_Stars,1,1,Pankow,52.55149,13.41459,Entire home/apt,106,195
893239731315848984,No_Stars,2,1,Pankow,52.551494,13.4145912,Entire home/apt,142,347
887347219727673758,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50790375,13.45112168,Private room,51,364
887352272198197824,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50958109,13.45259105,Private room,52,290
893360851624346547,4.75,1,1,Mitte,52.53100805,13.34010828,Private room,85,355
887448642627965581,No_Stars,1,1,Pankow,52.5516337,13.4144614,Entire home/apt,88,365
887452159512456772,No_Stars,1,1,Pankow,52.5516337,13.4144614,Entire home/apt,103,281
893377777618842351,New,1,1,Friedrichshain-Kreuzberg,52.5120311,13.4579803,Private room,87,330
887452485171665942,No_Stars,Studio,1,Charlottenburg-Wilm.,52.4976536,13.30033,Entire home/apt,77,246
893959371661215314,No_Stars,3,1,Charlottenburg-Wilm.,52.5111095,13.288686,Entire home/apt,143,285
887506393035508516,No_Stars,1,1,Reinickendorf,52.57076871,13.36234186,Private room,35,76
894004274793936093,4.74,1,1,Charlottenburg-Wilm.,52.50157819,13.29953731,Entire home/apt,144,255
887660797242507829,No_Stars,1,2,Neukölln,52.46938,13.43359,Private room,39,246
894037330668288530,4.64,1,1,Charlottenburg-Wilm.,52.50128845,13.30121969,Entire home/apt,118,338
887682595518212780,No_Stars,1,1,Steglitz - Zehlendorf,52.41952645,13.32557917,Entire home/apt,107,348
894047315936829587,5.0,1,1,Friedrichshain-Kreuzberg,52.521308,13.453579,Private room,40,16
888049067583336586,No_Stars,1,1,Charlottenburg-Wilm.,52.52776,13.29864,Private room,24,247
894093144693655986,4.63,1,1,Charlottenburg-Wilm.,52.49940124,13.30179604,Entire home/apt,118,325
888128710175476841,4.75,1,1,Pankow,52.53077312,13.42473913,Private room,208,364
894116058422310195,5.0,1,1,Reinickendorf,52.56231,13.33247,Private room,107,360
888170783094558569,No_Stars,1,1,Tempelhof - Schöneberg,52.48058138,13.34787183,Private room,51,364
894202885814661446,5.0,2,1,Marzahn - Hellersdorf,52.4981995,13.6222613,Entire home/apt,139,87
888198437521337632,4.79,1,1,Neukölln,52.43835418,13.45080497,Private room,42,0
894562539991347981,5.0,1,1,Mitte,52.52892,13.37125,Entire home/apt,100,18
888290787020689320,No_Stars,1,1,Neukölln,52.48074977,13.4451963,Entire home/apt,260,65
894716765811515892,5.0,1,1,Lichtenberg,52.48187505,13.52343618,Private room,59,145
888294495529371663,No_Stars,3,1,Friedrichshain-Kreuzberg,52.49664,13.4234,Entire home/apt,71,324
894766660158220578,4.83,1,1,Steglitz - Zehlendorf,52.45819,13.26974,Private room,44,100
894876544396391302,New,1,1,Neukölln,52.4872411,13.4350339,Private room,100,242
895496912169415669,No_Stars,1,1,Charlottenburg-Wilm.,52.4904099,13.32379666,Entire home/apt,60,365
895541383467710446,No_Stars,2,1,Mitte,52.527489,13.337647,Private room,35,171
895589928766147049,4.88,1,1,Tempelhof - Schöneberg,52.50336742,13.34600399,Entire home/apt,120,118
895678030808308639,No_Stars,Studio,1,Mitte,52.55998995,13.37938998,Entire home/apt,56,270
888853450436479781,No_Stars,1,1,Reinickendorf,52.5775321,13.3217406,Entire home/apt,46,364
895682168364278604,No_Stars,1,1,Mitte,52.53638,13.40656,Entire home/apt,141,329
895988576620196931,4.92,1,1,Tempelhof - Schöneberg,52.48412,13.35146,Private room,63,25
889203458027587797,New,1,1,Mitte,52.54382566,13.37360564,Private room,50,148
889232333992340685,No_Stars,1,1,Reinickendorf,52.58998,13.28382,Private room,59,177
896089002462230710,No_Stars,1,2,Charlottenburg-Wilm.,52.50445099,13.32333276,Entire home/apt,100,362
889485008987975324,No_Stars,Studio,1,Friedrichshain-Kreuzberg,52.51158661,13.45542386,Entire home/apt,47,365
896144780673381432,4.81,1,1,Friedrichshain-Kreuzberg,52.51592,13.45204,Entire home/apt,89,0
896174507571757846,5.0,1,1,Treptow - Köpenick,52.46606768,13.48801829,Shared room,45,317
896208517530181391,5.0,2,1,Lichtenberg,52.48357634,13.52439992,Entire home/apt,150,119
889550426008670572,4.92,2,1,Friedrichshain-Kreuzberg,52.51397897,13.43121247,Entire home/apt,170,4
889665580169241551,No_Stars,Studio,0,Lichtenberg,52.51317735,13.48045021,Entire home/apt,135,361
889842871141559659,4.93,1,1,Charlottenburg-Wilm.,52.48737,13.32735,Entire home/apt,95,32
889922687110789532,No_Stars,1,1,Friedrichshain-Kreuzberg,52.51003079,13.45587103,Entire home/apt,51,365
890415067186340299,4.54,3,1,Steglitz - Zehlendorf,52.41435675,13.25908447,Entire home/apt,210,356
896328494923726468,5.0,4,1,Tempelhof - Schöneberg,52.49043693,13.35023096,Entire home/apt,353,73
896334272964436461,4.0,1,1,Mitte,52.53221,13.39424,Entire home/apt,129,342
890557064679937466,No_Stars,1,1,Treptow - Köpenick,52.43415,13.52689,Entire home/apt,59,364
890621311867882913,4.88,1,1,Mitte,52.53141,13.34186,Private room,80,44
891202754620646979,New,1,1,Reinickendorf,52.59666,13.21585,Entire home/apt,170,360
896778872660822740,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49953477,13.42879047,Entire home/apt,47,350
896846737395212028,No_Stars,1,1,Neukölln,52.422392,13.4122247,Private room,125,107
891532913658931844,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50571868,13.37840962,Shared room,20,200
896876218481366891,No_Stars,2,2,Pankow,52.5513503,13.417396,Entire home/apt,171,319
891593785635553374,5.0,1,1,Pankow,52.5531844,13.4162426,Entire home/apt,208,331
896897660250570667,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5018801,13.43068,Entire home/apt,48,99
891648504979401641,No_Stars,1,1,Charlottenburg-Wilm.,52.51049,13.30559,Entire home/apt,64,365
896912900582308071,New,1,2,Mitte,52.53285904,13.3986355,Private room,111,354
891773822916859342,4.91,1,1,Spandau,52.51031,13.2033632,Entire home/apt,138,356
891987493241079142,4.60,1,1,Friedrichshain-Kreuzberg,52.50012373,13.43363307,Private room,70,21
896990399391263482,4.27,2,1,Lichtenberg,52.50021,13.49221,Entire home/apt,207,364
891992109684107536,New,2,1,Mitte,52.51112326,13.3807828,Entire home/apt,280,87
897538847531945002,4.67,2,2,Friedrichshain-Kreuzberg,52.49528846,13.39703324,Entire home/apt,250,148
892031331949006106,4.64,1,1,Neukölln,52.47438,13.44867,Private room,51,1
892076334640249439,5.0,1,1,Friedrichshain-Kreuzberg,52.49344908,13.39469596,Entire home/apt,110,1
897559891550594872,5.0,2,1,Friedrichshain-Kreuzberg,52.51631,13.46539,Entire home/apt,180,230
892150763097493579,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5106125,13.4663564,Entire home/apt,100,362
897575094629999758,5.0,1,1,Charlottenburg-Wilm.,52.52259,13.29763,Entire home/apt,98,219
897599305191412155,No_Stars,1,1,Charlottenburg-Wilm.,52.52452839,13.29874857,Entire home/apt,98,290
897682038855813166,4.75,Studio,1,Friedrichshain-Kreuzberg,52.50417586,13.39333611,Entire home/apt,156,314
897699140957996064,3.33,1,1,Tempelhof - Schöneberg,52.46876925,13.34789723,Entire home/apt,65,341
897719094509307727,No_Stars,1,1,Mitte,52.53553,13.40352,Entire home/apt,160,0
897818121570039799,4.78,1,1,Mitte,52.52008866,13.41865377,Private room,49,261
897873050963171703,5.0,1,1,Friedrichshain-Kreuzberg,52.49896,13.46303,Private room,47,249
898363814453604363,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5028891,13.46772411,Private room,12,266
898370608173991263,No_Stars,1,1,Pankow,52.5313995,13.4349094,Entire home/apt,98,318
898398869212855571,No_Stars,1,1,Tempelhof - Schöneberg,52.47808357,13.36228732,Entire home/apt,236,258
898398897937083296,4.33,2,1,Tempelhof - Schöneberg,52.4798,13.36257,Entire home/apt,300,258
898422544627134392,No_Stars,1,1,Mitte,52.52514666,13.4069403,Entire home/apt,146,351
898438342384315248,No_Stars,2,2,Mitte,52.50498,13.37431,Entire home/apt,99,74
892157323092522606,No_Stars,1,1,Pankow,52.52964,13.40979,Shared room,77,325
898521539034365902,5.0,1,1,Mitte,52.5117349,13.4136999,Entire home/apt,248,337
898523109742791717,4.54,1,Shared/Half,Charlottenburg-Wilm.,52.50875,13.3158665,Private room,94,353
898529334675423390,New,1,1,Charlottenburg-Wilm.,52.50882626,13.31585918,Private room,88,171
892477689147366180,No_Stars,1,1,Mitte,52.50464,13.37371,Entire home/apt,150,365
898604094258009098,No_Stars,1,2,Friedrichshain-Kreuzberg,52.49182995,13.38393801,Private room,54,362
892554110325177956,No_Stars,1,2,Neukölln,52.47096,13.43583,Private room,45,0
892584097981430944,4.75,1,1,Mitte,52.54743,13.34838,Entire home/apt,90,0
892593820314561758,No_Stars,2,1,Pankow,52.5631,13.39868,Entire home/apt,64,364
898616077705819355,4.38,1,1,Charlottenburg-Wilm.,52.51806039,13.287774,Entire home/apt,121,347
892620409191575334,4.79,1,1,Steglitz - Zehlendorf,52.41655306,13.33442576,Private room,34,112
892670922922201523,4.45,1,1,Treptow - Köpenick,52.42812874,13.5820422,Entire home/apt,117,233
898645043518985801,4.83,1,1,Mitte,52.52021883,13.42441948,Entire home/apt,210,52
892810207808858438,4.60,1,1,Mitte,52.54386,13.36115,Entire home/apt,125,361
893166391948090056,New,1,1,Friedrichshain-Kreuzberg,52.51564122,13.46231805,Private room,86,0
898967187798453410,No_Stars,2,1,Pankow,52.5337,13.42142,Entire home/apt,159,0
893178043576083829,4.0,1,1,Mitte,52.54948,13.35056,Entire home/apt,190,359
893200152066638324,5.0,2,2,Pankow,52.56170382,13.40396738,Entire home/apt,200,0
898984038852089992,4.89,1,1,Friedrichshain-Kreuzberg,52.49234745,13.4385293,Private room,83,251
899007097668994721,New,3,1,Friedrichshain-Kreuzberg,52.49743,13.4262,Entire home/apt,229,33
899101858093996855,4.50,1,1,Mitte,52.5121024,13.4082551,Private room,144,274
893232414364343469,5.0,1,1,Treptow - Köpenick,52.44401,13.56661,Entire home/apt,60,17
899113904941672830,No_Stars,1,1,Mitte,52.5040204,13.3745137,Entire home/apt,79,180
899121167893074774,No_Stars,1,1,Pankow,52.5321437,13.4229313,Entire home/apt,122,7
927447780970559591,No_Stars,Studio,1,Mitte,52.52983776,13.38131128,Entire home/apt,158,353
900778152832475818,No_Stars,1,1,Pankow,52.58939609,13.46495179,Private room,31,364
899202417506475173,5.0,1,1,Friedrichshain-Kreuzberg,52.48824211,13.39230968,Private room,99,354
899210873092880762,5.0,1,1,Charlottenburg-Wilm.,52.51984157,13.30730247,Entire home/apt,150,64
900815414998913424,No_Stars,1,1,Pankow,52.58918,13.46676,Private room,37,354
899593548789566260,4.71,2,1,Charlottenburg-Wilm.,52.51109507,13.28888647,Entire home/apt,249,351
899681794604031299,No_Stars,2,1,Tempelhof - Schöneberg,52.47899542,13.36020856,Entire home/apt,282,258
900823067819061465,5.0,1,1,Pankow,52.56263978,13.39900289,Entire home/apt,150,351
900835481589297131,No_Stars,1,1,Pankow,52.58944,13.46587,Private room,31,364
899713462742329538,4.57,2,1,Pankow,52.5295,13.41844,Entire home/apt,314,258
900897125768291360,4.56,2,1,Charlottenburg-Wilm.,52.51479,13.31301,Entire home/apt,120,183
901318846472595129,4.63,1,1,Mitte,52.5464315,13.348553,Private room,55,30
899754154906181084,4.80,3,2,Mitte,52.53628,13.39639,Entire home/apt,268,183
901407576791867796,No_Stars,2,1,Spandau,52.52359885,13.16124224,Private room,125,364
899819265906353377,3.86,2,1,Lichtenberg,52.49975,13.4925,Entire home/apt,221,360
899855888763214485,No_Stars,2,2,Friedrichshain-Kreuzberg,52.51498288,13.46483547,Entire home/apt,129,320
899908240194688563,4.40,1,1,Charlottenburg-Wilm.,52.52234793,13.29754039,Entire home/apt,98,297
901880087659339910,5.0,2,1,Charlottenburg-Wilm.,52.50204143,13.30629637,Entire home/apt,299,112
901934155614689042,4.14,3,1,Charlottenburg-Wilm.,52.49983353,13.30462954,Entire home/apt,250,357
900525360400300713,No_Stars,1,1,Steglitz - Zehlendorf,52.43337176,13.29431546,Entire home/apt,150,0
900685700080250758,No_Stars,2,2,Pankow,52.55443487,13.41757728,Entire home/apt,220,14
901937393948803232,4.74,1,1,Mitte,52.5431209,13.3609389,Entire home/apt,145,292
900773054113427201,4.75,1,1,Friedrichshain-Kreuzberg,52.493693,13.3968667,Entire home/apt,105,247
901951288051309461,3.38,1,1,Pankow,52.60825,13.43394,Entire home/apt,67,355
902052110720361415,New,1,1,Lichtenberg,52.564851,13.5328831,Entire home/apt,24,364
931956776248712912,New,3,2,Mitte,52.50947129,13.40539066,Private room,128,236
908604778539124166,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,1166,282
902219502088798527,5.0,1,1,Friedrichshain-Kreuzberg,52.50578991,13.3768742,Private room,110,75
908613560519020667,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,1243,287
902241023805943804,No_Stars,1,1,Neukölln,52.48732052,13.41211712,Entire home/apt,81,50
908695985787384852,No_Stars,1,1,Friedrichshain-Kreuzberg,52.4992737,13.4362527,Entire home/apt,80,59
902612850834088593,5.0,3,2,Mitte,52.55171,13.38149,Entire home/apt,185,139
908697958303428056,New,2,1,Treptow - Köpenick,52.42270233,13.68064356,Entire home/apt,100,224
902675471538233813,No_Stars,Studio,1,Pankow,52.5472396,13.4176115,Entire home/apt,91,166
902681904758224202,No_Stars,2,1,Friedrichshain-Kreuzberg,52.49589,13.43378,Entire home/apt,120,303
902704038133633044,No_Stars,1,1,Neukölln,52.49450305,13.42148658,Entire home/apt,77,356
908750684546690534,New,2,2,Lichtenberg,52.4823512,13.5092364,Entire home/apt,119,25
902744220817514473,No_Stars,1,1,Mitte,52.5391421,13.3753743,Entire home/apt,112,319
902769628466507811,No_Stars,2,1,Pankow,52.53058754,13.42025273,Entire home/apt,264,258
909195171334631721,5.0,1,1,Pankow,52.52060724,13.46275071,Entire home/apt,145,0
909247641354899380,3.50,1,1,Pankow,52.55112,13.41478,Entire home/apt,115,302
909297144466256193,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,990,287
909301412910894590,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,1020,287
909304152065484271,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,1030,287
909306391833219911,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,954,287
909318377890699731,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,1373,277
909320248591901398,4.75,2,1,Friedrichshain-Kreuzberg,52.49756854,13.41511585,Entire home/apt,265,345
902819716331503922,4.22,1,1,Mitte,52.54980853,13.34914938,Entire home/apt,152,363
902857855655517483,No_Stars,1,1,Steglitz - Zehlendorf,52.43014915,13.19747298,Entire home/apt,98,259
909491168192123583,New,1,1,Pankow,52.55364399,13.40184939,Entire home/apt,99,25
903291016790952041,4.89,1,1,Friedrichshain-Kreuzberg,52.5173159,13.4715106,Entire home/apt,82,176
903302736909938321,No_Stars,1,1,Charlottenburg-Wilm.,52.5003105,13.29092746,Entire home/apt,38,226
909527058663796716,4.90,2,1,Steglitz - Zehlendorf,52.44764,13.32655,Entire home/apt,10000,72
903311880306888460,4.67,3,2,Pankow,52.53564,13.4247,Entire home/apt,488,304
909753634826797120,New,1,2,Tempelhof - Schöneberg,52.4936923,13.3632353,Shared room,31,188
909973057399716900,No_Stars,1,1,Charlottenburg-Wilm.,52.510666,13.3020183,Entire home/apt,93,166
903348163513150435,No_Stars,1,1,Mitte,52.53775,13.3951,Entire home/apt,177,0
910012319458393688,No_Stars,1,1,Neukölln,52.4770903,13.4242472,Entire home/apt,102,13
910014330838055764,No_Stars,2,1,Neukölln,52.4796714,13.4286089,Entire home/apt,133,105
903404709139297430,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5185808,13.4318631,Private room,59,88
910049203943426620,No_Stars,1,1,Tempelhof - Schöneberg,52.4832,13.35943,Entire home/apt,76,363
903446733593546114,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5140307,13.462504,Private room,65,97
910073692662182758,New,5,2,Steglitz - Zehlendorf,52.43835,13.24957,Entire home/apt,560,248
903470453742714721,No_Stars,1,1,Mitte,52.52771,13.39652,Entire home/apt,58,288
903526518641265108,5.0,1,1,Tempelhof - Schöneberg,52.4941225,13.3541126,Entire home/apt,180,115
910107713000946928,4.11,1,1,Charlottenburg-Wilm.,52.51811276,13.29586666,Entire home/apt,89,60
904038628754293563,No_Stars,3,1,Tempelhof - Schöneberg,52.48089,13.34815,Entire home/apt,162,360
904039312889191378,4.85,1,1,Friedrichshain-Kreuzberg,52.5015692,13.43954851,Entire home/apt,253,12
904138117151637111,No_Stars,1,1,Friedrichshain-Kreuzberg,52.4995609,13.4287261,Entire home/apt,51,258
911247748100456770,4.29,1,1,Tempelhof - Schöneberg,52.484837,13.3396457,Private room,85,239
904191105479603854,4.25,2,1,Lichtenberg,52.50037091,13.49219349,Entire home/apt,229,358
904214948906912075,3.33,2,1,Lichtenberg,52.49968786,13.492857,Entire home/apt,233,362
904257247205470543,No_Stars,2,1,Lichtenberg,52.50123439,13.49420155,Entire home/apt,243,362
911470666921796923,5.0,1,1,Tempelhof - Schöneberg,52.47295673,13.33058421,Entire home/apt,145,131
904302616303360002,No_Stars,1,1,Mitte,52.52311897,13.3907368,Entire home/apt,368,355
911483835514887240,4.91,1,1,Friedrichshain-Kreuzberg,52.50369009,13.42837641,Private room,82,34
904379298618985066,No_Stars,2,1,Charlottenburg-Wilm.,52.52428,13.31125,Entire home/apt,200,61
911601847710530491,New,1,1,Friedrichshain-Kreuzberg,52.5169899,13.4606762,Private room,74,245
912033226440164748,No_Stars,1,1,Lichtenberg,52.50622538,13.47812399,Entire home/apt,100,37
904724691813253488,No_Stars,3,2,Friedrichshain-Kreuzberg,52.49755,13.46691,Entire home/apt,180,106
904860800629129022,New,1,1,Friedrichshain-Kreuzberg,52.51297734,13.45564133,Private room,80,220
912033774474377169,No_Stars,1,1,Marzahn - Hellersdorf,52.55385,13.57231,Entire home/apt,30,179
904920534972822449,5.0,1,1,Friedrichshain-Kreuzberg,52.51865,13.46836,Private room,81,1
912064385408675305,No_Stars,3,2,Lichtenberg,52.54557,13.49153,Entire home/apt,129,0
912137507953087442,No_Stars,1,1,Pankow,52.54871,13.46171,Entire home/apt,100,0
904990579843623199,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50251796,13.46812037,Private room,12,244
905102549825683364,5.0,3,2,Pankow,52.56799,13.40851,Entire home/apt,199,19
912184631493246609,No_Stars,3,1,Pankow,52.5347581,13.4258536,Entire home/apt,140,343
912200016312619472,4.67,1,1,Mitte,52.5510698,13.3910979,Private room,70,65
912269040960302871,4.75,1,1,Neukölln,52.4868539,13.4305958,Private room,110,353
905504171846812718,3.63,1,1,Pankow,52.6065,13.43378,Entire home/apt,74,341
912284985551442225,No_Stars,Studio,1,Reinickendorf,52.58420546,13.30155712,Entire home/apt,64,173
905604962611161473,4.80,1,1,Treptow - Köpenick,52.43323781,13.523712,Entire home/apt,43,61
912305668763353265,5.0,1,1,Charlottenburg-Wilm.,52.5076217,13.32137678,Private room,60,29
912312235207390920,No_Stars,1,1,Tempelhof - Schöneberg,52.49854334,13.34287744,Entire home/apt,216,364
905818195527408571,5.0,1,1,Friedrichshain-Kreuzberg,52.49546943,13.42467049,Entire home/apt,124,274
912439145704200574,No_Stars,1,1,Charlottenburg-Wilm.,52.51883539,13.29083436,Private room,68,359
912735327312688328,5.0,1,1,Neukölln,52.4868539,13.4305958,Entire home/apt,120,106
906265663640376519,No_Stars,2,1,Tempelhof - Schöneberg,52.47599056,13.34544208,Entire home/apt,99,167
912754178056774242,No_Stars,1,1,Pankow,52.53269,13.42326,Entire home/apt,60,201
906281543334587050,New,1,1,Neukölln,52.47823,13.4392,Entire home/apt,100,173
912757764985090705,5.0,1,1,Neukölln,52.47261781,13.44907367,Entire home/apt,195,91
906353305971310880,No_Stars,1,2,Mitte,52.52204941,13.40083867,Entire home/apt,90,89
906607109523142270,No_Stars,1,1,Treptow - Köpenick,52.43913,13.49445,Private room,26,0
912758695766727622,No_Stars,2,1,Mitte,52.532,13.40291,Entire home/apt,170,364
906907814744158657,No_Stars,1,1,Mitte,52.51017653,13.40520817,Entire home/apt,85,364
912790263356019354,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50496222,13.42742819,Entire home/apt,55,237
906917928520496641,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49971765,13.42870464,Entire home/apt,48,47
906944043734604206,4.50,1,1,Friedrichshain-Kreuzberg,52.48987841,13.41366145,Entire home/apt,129,0
912806957278722671,5.0,1,1,Friedrichshain-Kreuzberg,52.5214867,13.4461563,Entire home/apt,171,309
906949226862100246,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49973072,13.4287261,Entire home/apt,58,258
906957156819252931,No_Stars,1,1,Mitte,52.54479578,13.35760282,Private room,79,15
912815406983342820,No_Stars,1,1,Friedrichshain-Kreuzberg,52.50459,13.42536,Entire home/apt,51,237
906957486875979659,No_Stars,2,1,Mitte,52.53451022,13.40542501,Entire home/apt,112,35
912838134047383812,No_Stars,2,1,Lichtenberg,52.48159085,13.51723302,Entire home/apt,75,228
912845879207779237,No_Stars,1,1,Charlottenburg-Wilm.,52.52011411,13.32746597,Private room,182,84
912849730618220307,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49366,13.43257,Entire home/apt,56,322
906966771258819001,5.0,2,1,Pankow,52.5663355,13.3986263,Entire home/apt,129,30
912851588601226793,No_Stars,1,1,Charlottenburg-Wilm.,52.52195,13.32818,Private room,182,84
912859404401661962,No_Stars,Studio,1,Spandau,52.53711,13.18439,Shared room,12,364
907132444673255042,4.33,1,1,Neukölln,52.48703344,13.43167099,Entire home/apt,84,160
912870689841928998,No_Stars,1,1,Charlottenburg-Wilm.,52.52203,13.32901,Private room,182,84
912876888093165371,No_Stars,1,1,Spandau,52.53712536,13.18429097,Private room,20,242
912895432526304015,No_Stars,1,1,Spandau,52.53515139,13.18271047,Private room,25,200
907354266598876943,No_Stars,1,1,Pankow,52.5518308,13.40808278,Entire home/apt,114,16
907683064086815377,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,1166,276
912898813027935057,No_Stars,1,1,Tempelhof - Schöneberg,52.49576,13.34792,Entire home/apt,68,213
907687369132007563,No_Stars,1,1,Marzahn - Hellersdorf,52.56043,13.56181,Private room,56,364
912994985495255433,No_Stars,1,1,Charlottenburg-Wilm.,52.52192505,13.32792969,Private room,182,84
913095740055564178,New,3,3,Lichtenberg,52.55288041,13.51083063,Entire home/apt,320,261
907714739594211081,No_Stars,2,1,Mitte,52.55549,13.38914,Entire home/apt,48,259
913495685458807511,No_Stars,2,1,Friedrichshain-Kreuzberg,52.49158226,13.40794658,Entire home/apt,160,24
907764290501880846,No_Stars,1,1,Marzahn - Hellersdorf,52.49925758,13.57775162,Entire home/apt,58,259
907807912932543143,5.0,1,1,Treptow - Köpenick,52.44022534,13.56675722,Private room,28,23
913522890475179129,No_Stars,1,1,Friedrichshain-Kreuzberg,52.5027261,13.3884898,Entire home/apt,1188,274
913526902220643361,No_Stars,1,1,Tempelhof - Schöneberg,52.49337,13.36487,Entire home/apt,42,282
907856925802223580,No_Stars,1,1,Treptow - Köpenick,52.39847,13.54598,Entire home/apt,183,365
913535098847237219,New,1,1,Pankow,52.56449733,13.4156541,Entire home/apt,120,0
907860894253196220,4.40,1,1,Charlottenburg-Wilm.,52.49860398,13.3245439,Private room,136,12
913608369426179627,No_Stars,2,1,Lichtenberg,52.5449234,13.4923742,Entire home/apt,83,0
907870068509041383,4.92,1,1,Charlottenburg-Wilm.,52.49712336,13.33100275,Entire home/apt,124,136
913615728360782862,5.0,1,1,Treptow - Köpenick,52.48547555,13.46389685,Entire home/apt,150,86
907876906693386310,4.50,1,1,Neukölln,52.48736,13.41184,Entire home/apt,141,3
907957184531735224,No_Stars,1,1,Treptow - Köpenick,52.4359014,13.5046976,Private room,65,5
908406816587145792,No_Stars,1,2,Friedrichshain-Kreuzberg,52.50495716,13.46317905,Entire home/apt,238,295
